Dataset,test_f1_macro_mean_GE-11,test_f1_macro_mean_GE-3,test_f1_macro_mean_GE-5,test_f1_macro_mean_GE-7,test_f1_macro_mean_GE-9,test_f1_macro_mean_HARF-70,test_f1_macro_mean_HARF-75,test_f1_macro_mean_HARF-80,test_f1_macro_mean_HARF-85,test_f1_macro_mean_HARF-90,test_f1_macro_mean_ORBoost-11,test_f1_macro_mean_ORBoost-15,test_f1_macro_mean_ORBoost-19,test_f1_macro_mean_ORBoost-3,test_f1_macro_mean_ORBoost-7
40649_GAMETES_Heterogeneity_20atts_1600_Het_0_5_5.csv.gz,0.692851728476317,0.6796336316545076,0.6929923114000109,0.6979139797438614,0.7040418403227215,0.6382626173073886,0.6059183688137147,0.5932024741615205,0.5799955223273259,0.5699706806330138,0.5427847114582844,0.54422836410024,0.5448896552063811,0.5621436659298475,0.5889703735409296
40649_GAMETES_Heterogeneity_20atts_1600_Het_0_5_6.csv.gz,0.6910427654101909,0.6753543858127657,0.6893094141496726,0.695525942284901,0.6987732579495498,0.6379868137261087,0.6038114526764996,0.5873453364975164,0.576818797386606,0.5676008875473818,0.5366013567835237,0.5282792952043353,0.5271027402600552,0.562408635137948,0.5816920204109997
40649_GAMETES_Heterogeneity_20atts_1600_Het_0_5_7.csv.gz,0.6874451730531864,0.6689252416244742,0.6877676065473914,0.6952736520272207,0.6985591952284014,0.6244067577308714,0.5956488956780264,0.583372490311269,0.5714315385240228,0.5577547447147144,0.5186752913496226,0.508921888532582,0.511165413488428,0.5588670593444314,0.5669547474981952
40649_GAMETES_Heterogeneity_20atts_1600_Het_0_5_8.csv.gz,0.691911949074255,0.6772324121936514,0.6927057814574882,0.6982998486218692,0.7022004021720669,0.6423011381303843,0.6086770767069792,0.5927384758383178,0.5788079057960427,0.5676194955457914,0.5268666560941733,0.5257323978770934,0.5261547318991524,0.5452023851362457,0.5682007012537169
40649_GAMETES_Heterogeneity_20atts_1600_Het_0_5_9.csv.gz,0.6960276782054943,0.6801977259159053,0.6936066234627322,0.7029127978093304,0.7064912827189357,0.6502067103447079,0.6135970299949288,0.5977999738282912,0.5878860064087919,0.5757567940004517,0.533947718237884,0.5289167373194932,0.5361783566560595,0.5137388054884526,0.5778858043401496
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_0.csv.gz,0.6678332563486447,0.6408980593802042,0.6447725829065769,0.6565700728453492,0.6638026592796757,0.608067641160128,0.5868580104864061,0.5771919496394883,0.5676764269232197,0.5660016233743385,0.6112175029339948,0.5708598626705712,0.5810383715975616,0.5771446094142738,0.6818496206529144
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_1.csv.gz,0.6741213108687768,0.6378746931026348,0.6490791510210123,0.6554746011536635,0.6650939368536318,0.6018221817144352,0.5763464595915317,0.5668684953267632,0.5576223156619925,0.5569378391036782,0.5832175753675026,0.5660132748999039,0.570715285927528,0.41958155497461164,0.6560252498714177
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_2.csv.gz,0.6704072002638258,0.6322939255050124,0.6431789106214295,0.6505876021797801,0.6634821314914412,0.6007263339218699,0.5771376001992856,0.5659645005865618,0.5596981232766696,0.5579664280503116,0.6275662585368154,0.5655621377116262,0.5694407637598821,0.5633188190839572,0.694683335921604
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_3.csv.gz,0.6655601212359592,0.6371234161519632,0.644230721503207,0.6549136538649976,0.6626832442182605,0.6012111903843612,0.5792975722149692,0.5703263528480859,0.5617242970672788,0.5590490337707927,0.5880551837510068,0.5602649707724321,0.5668368434884062,0.5502005594186845,0.6517920073241867
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_4.csv.gz,0.6651687554387283,0.6400271376381067,0.6410205595175476,0.6527637335947648,0.6625965280666047,0.6071513366549862,0.5845249976695629,0.5748581510713364,0.5662100999356707,0.5653893661913155,0.5991960665709231,0.5710146629781387,0.5711359979955536,0.5746940065213856,0.6407270806647268
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_5.csv.gz,0.668808963525322,0.6398257268815226,0.642547630869125,0.6535484877072048,0.6640788037329637,0.6053792012728886,0.5820917145974136,0.5730217043020764,0.5648545838546213,0.5638941971025503,0.6031163791663314,0.5675171109367664,0.5682189970722831,0.6097284434620086,0.6649242401280862
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_6.csv.gz,0.6641121943126693,0.6249815040164373,0.6366699564387536,0.6481124405056566,0.6622124147590928,0.5940050855696697,0.5716012584359651,0.5622508549103344,0.5518704188933622,0.5499908251139082,0.5863117921211433,0.5512854847593373,0.5616588393623738,0.5552560060059923,0.6551100636369402
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_7.csv.gz,0.668372253001545,0.6399491386344216,0.6425444268133783,0.6550148441892907,0.6638538701564971,0.6017624038117632,0.5802802000045358,0.5728128762780113,0.5620118739458505,0.5608817212214696,0.5998642461933187,0.5752992068194108,0.568675726351785,0.5752797942421334,0.6710636012644728
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_8.csv.gz,0.6667203484073311,0.6369371514425941,0.6412198544856866,0.6515583959846868,0.6617711989653356,0.6056249845714523,0.5810072265273892,0.5718619433331814,0.5638716230243904,0.561132990485816,0.6034955886764025,0.5694949432252738,0.5748986910676086,0.5652790808977255,0.6686123072441547
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_10_9.csv.gz,0.6685547325162315,0.6438384900409355,0.644806312712949,0.6541846239499042,0.6679189836393159,0.6139584801576009,0.5892254107261687,0.5804951690311448,0.570470861142264,0.5671908004574653,0.5999059775196822,0.565568105187199,0.5658876152806215,0.5909524762698021,0.6647180115609811
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_0.csv.gz,0.6803762161621364,0.6382787352150359,0.6529208384419397,0.6620139846140678,0.6735729994005659,0.6102030282859772,0.5833521372801173,0.5710194634967365,0.5585225703555949,0.5543327865135822,0.6175224310960471,0.5698974544728457,0.5707135448951195,0.6044987690855959,0.7200415703533884
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_1.csv.gz,0.6781014068909493,0.6398058670712858,0.6487837776117916,0.6584298115727236,0.6709466991804682,0.6123385548045132,0.5859544549332671,0.5702679158345626,0.5617697644023418,0.5565341435197046,0.646255319801591,0.5720604299054881,0.5594623886307136,0.6160415035633464,0.7409566856698322
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_2.csv.gz,0.6676436471019614,0.6346525592559903,0.6425504709390792,0.652716807692108,0.6621606635602809,0.5963997114235913,0.5735334543943441,0.5624122124648392,0.55493164731727,0.553450485658048,0.6288952307978364,0.559634023315882,0.5605970239034435,0.6057642356671039,0.6794281770682989
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_3.csv.gz,0.6719503648139438,0.6383524494266399,0.6456404909760516,0.657595890667253,0.66520746491179,0.5987191025100429,0.5730734817283456,0.5598912163024576,0.5516268874979439,0.5498006015187457,0.6638233102346709,0.554180081894669,0.5599709829508428,0.6491652280498252,0.7426017741036722
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_4.csv.gz,0.662950280320299,0.6326611853877503,0.6417546433209224,0.6501265312003354,0.6610472614602934,0.5908981753366762,0.5697691377787433,0.5578043457140008,0.5498640818779738,0.549503416724199,0.5804450109939009,0.547623929212486,0.5537641456807523,0.5845745853562001,0.6317490783756905
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_5.csv.gz,0.6673144007170383,0.6332360730916567,0.639713956424022,0.6493165662256729,0.661116814672707,0.5957545412734756,0.573590787086145,0.5615561062525994,0.5558557187696135,0.5516935497838774,0.6101880244611187,0.556608971240873,0.5499691138968895,0.5800725316422723,0.6820820588184691
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_6.csv.gz,0.6639495259255918,0.6234446212003251,0.6355052925950525,0.6467324800977869,0.6618108848738541,0.5851579840778107,0.5626254575527561,0.5503002155827261,0.5411651027559138,0.5405080565227013,0.5853582687281365,0.5402000423927914,0.5497923663969253,0.6081486270294699,0.6456262339870968
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_7.csv.gz,0.6760814698628437,0.640377043815636,0.6499504358956171,0.6606862396541062,0.6710784612221944,0.6120415389252751,0.5886761067996744,0.576173199208222,0.5657389115965648,0.5614182850404046,0.611447052282938,0.5698633238199238,0.5582524469861365,0.5828818423345633,0.6977513670829555
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_8.csv.gz,0.6704295666556086,0.638505771672467,0.6473070543384007,0.6550685724955391,0.6638870662077097,0.5940385872312014,0.5702462506134487,0.5591895769623485,0.5532826820377241,0.550916610002415,0.6104375169559453,0.5592410329706751,0.5590655118116622,0.6443108506270664,0.7165827186694373
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_20_9.csv.gz,0.6597819493030832,0.6219189738659535,0.6371013325601937,0.6488852016127978,0.6544357255364681,0.5797690067118824,0.5584595362315812,0.5444139696628383,0.5356879769592894,0.5363167132252901,0.5768175549501029,0.5343587621192054,0.5296257375140905,0.5063909070900167,0.6310943834690487
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_0.csv.gz,0.6803009621532347,0.6406811721569164,0.6515250246654308,0.6591385090161104,0.6707009781644966,0.6173221992292047,0.5934319806086399,0.5816381766327212,0.5729887643053706,0.5703330006093763,0.616764510538764,0.5752836095475606,0.5897187388137932,0.6221466596124894,0.6914856906033086
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_1.csv.gz,0.6709712940131118,0.6466778671830851,0.6521045868878323,0.6583305319141318,0.6673740368259304,0.6138282127217016,0.5918774277657954,0.5827319987315046,0.5724499854798784,0.5711705116881072,0.604997230780069,0.5831816550788738,0.5844056699528593,0.6326453524133858,0.6496370291052886
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_2.csv.gz,0.669166421767777,0.6405589697927614,0.6449050003648535,0.6554028377573468,0.6664302030286738,0.6070928655336729,0.5852927163990386,0.5771560769889298,0.5670211024366343,0.5655433074405102,0.602639316092702,0.571633749166488,0.5727807648657324,0.6087779344276296,0.6890220682988533
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_3.csv.gz,0.6762396435780782,0.6448476619526486,0.6548191676485504,0.6599255173824742,0.6713569006160506,0.612575938012464,0.591461339790265,0.5872483111079719,0.5755045926002583,0.5719480110985237,0.6013484185294188,0.5731627408740092,0.5862621085518513,0.45196720530888207,0.6411304645481805
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_4.csv.gz,0.6680409846738626,0.6417102318474704,0.6440704930250114,0.6551999525948036,0.6640027804346212,0.6099466301598843,0.5862966561565671,0.5805212330621015,0.5697359540398261,0.5686297302166452,0.5930721930442757,0.5701533431000468,0.5699935381042984,0.582494456685388,0.6677423253915703
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_5.csv.gz,0.6673220381640328,0.6431579954177067,0.6453439178046705,0.6550079833218244,0.6643732279413231,0.6096707557102259,0.5862852166477659,0.5790363980956019,0.5697702666145521,0.5679465686166906,0.6068042405811354,0.5776222222816367,0.5790086547793032,0.5618474398993909,0.6565573600731324
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_6.csv.gz,0.6638482983123563,0.6317672879563051,0.6382624943326556,0.6501491172811029,0.6614719374961431,0.5960447535839443,0.5744719591286437,0.5659764367291298,0.5552525271608036,0.554176215525284,0.5904079673813869,0.5546724203464676,0.5647736027468743,0.4807351668433722,0.6425534287210998
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_7.csv.gz,0.6683007467926656,0.6402050755319861,0.6487354211116627,0.6574272701432369,0.6652032538612883,0.6048288059175441,0.5807030376411975,0.5714044832276387,0.5617873975726834,0.5587025480773801,0.5831518107756802,0.5522484501504001,0.5643491374888153,0.5623659264303335,0.6283550052196678
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_8.csv.gz,0.6716166675136523,0.6484527015071584,0.6545581701358074,0.6563238096193477,0.665436320151531,0.6194411634123598,0.5972988609694699,0.5897001723320183,0.5797871232895992,0.5775699290402283,0.6110668813125693,0.5786416572008147,0.5915857217404723,0.6596292932170412,0.6561761782547341
40650_GAMETES_Heterogeneity_20atts_1600_Het_0_5_9.csv.gz,0.6751099666956136,0.6521293841986782,0.6551271252669114,0.6610101802400847,0.6707267070703977,0.6223681585232185,0.6005402036930164,0.5941507675434241,0.585745448211474,0.5818505746327212,0.6077396663830383,0.5814646648742057,0.5949278090952835,0.6184641757875585,0.652057469877648
40669_corral_10_0.csv.gz,0.9291938908202856,0.8732077776596722,0.8946341977793211,0.9127495200105181,0.9187225298891798,0.901294964879778,0.8839712425328154,0.8635897321367912,0.8512496634120637,0.8272927618549346,0.9003542324373217,0.8774483291925241,0.8952351877257282,0.8755661581656007,0.8768611032950553
40669_corral_10_1.csv.gz,0.9329221387282824,0.8918507047332294,0.9170982953735424,0.9297088023832177,0.9352226955900251,0.9192876178948564,0.90364455916432,0.8811162478951937,0.8692284595076392,0.8513636141879388,0.8686296719086127,0.9032113162240941,0.912751759975561,0.8795451676960424,0.8922046841023658
40669_corral_10_2.csv.gz,0.9364462184223725,0.9074396664858664,0.9180417153938203,0.9297746485226408,0.933831194056951,0.9143173823460828,0.8933665183189651,0.8704065219640286,0.8629079555467115,0.8460401569398175,0.8574802291397339,0.8551348810924515,0.8950080470680666,0.8506347590207208,0.829826426877557
40669_corral_10_3.csv.gz,0.9272197769956081,0.8890623740189862,0.9094590860340707,0.9217481404116744,0.9292489111739627,0.9145228733335682,0.9023228782920851,0.8785967313602909,0.8645031771889228,0.8487157376773891,0.8089345945875267,0.8282133847925326,0.893424801845964,0.8614254743798584,0.8906409400717625
40669_corral_10_4.csv.gz,0.9333162116668575,0.906192342464712,0.9186902542229158,0.9258694303413799,0.928674490327328,0.9098203880119362,0.8893528265849188,0.8677991663332212,0.8578148566066904,0.8392989656771332,0.8262701253889052,0.8270981335419311,0.8963731722390612,0.8346164756086607,0.7774743568226632
40669_corral_10_5.csv.gz,0.939666581201212,0.9097554812929846,0.923935575119214,0.934857690681505,0.9368740194739904,0.9224195994892006,0.9068092591753845,0.8844353525041109,0.8700401225549199,0.8552769879433464,0.843117017942211,0.846474042206998,0.8921178987632621,0.8720320619543074,0.9159620690701413
40669_corral_10_6.csv.gz,0.9335301926746592,0.8939758907444137,0.9136128581997143,0.9249603282085702,0.9326960906728842,0.9134203931704402,0.9022243539889161,0.8813322319154705,0.8702990875844556,0.8564953482926684,0.78420063448046,0.7895126246470988,0.8899298476864425,0.8723777059497914,0.8541818281165194
40669_corral_10_7.csv.gz,0.9309930202127482,0.9051649676194391,0.9193624158165509,0.9293631688999122,0.9329027603131296,0.917460517510072,0.906358735738128,0.8892323333262635,0.8760830424292121,0.8632358092021378,0.8369527295309238,0.8084522244459069,0.8039248574294259,0.8291813525803792,0.8369535508116392
40669_corral_10_8.csv.gz,0.932123193718096,0.9050077169610086,0.9159891504122438,0.9279240505435346,0.9315963037062798,0.9166555019433905,0.9016417950153415,0.8798827699682943,0.8663815110758556,0.849989393449357,0.8324225073492798,0.8591830913897135,0.9080191050621853,0.8901950277611735,0.8959745364819631
40669_corral_10_9.csv.gz,0.923847731792259,0.8800273105847382,0.8953693504302734,0.9126967004024951,0.9180887640312858,0.9024200794500713,0.8817349560753155,0.8642325465999585,0.8487438593030927,0.8276540617992386,0.9078169403096316,0.9256267677549392,0.8912397829222972,0.8974577703735755,0.8647958266761642
40669_corral_20_0.csv.gz,0.7840553581339627,0.757136333243255,0.7494031994899427,0.7806014447686158,0.781886840911801,0.7442647911382609,0.7192317996029071,0.6929468013030575,0.6572511110596055,0.6601049826520845,0.7277781497133798,0.7392633677564033,0.7275994193365473,0.7192677810699568,0.6988869572526996
40669_corral_20_1.csv.gz,0.9267258897081883,0.8951350743222832,0.9168569239666826,0.9253623987093397,0.9268483129083154,0.8656471492928146,0.8235333971871959,0.7859275313531703,0.752717052058984,0.7175299542107213,0.9076813331395905,0.9142083745871045,0.8809128740097443,0.7999291596170781,0.8913195093918951
40669_corral_20_2.csv.gz,0.893934015214452,0.871646236966615,0.8835114238962549,0.8857021313838616,0.8964064758129472,0.8243447256896624,0.7883161371420792,0.7418982226199147,0.7126385761834361,0.6880476192081475,0.8986553693662871,0.9031268852753901,0.8619231942063643,0.8742374081004133,0.8923733408747441
40669_corral_20_3.csv.gz,0.8709928937454573,0.8029716790726026,0.8333005316194315,0.8587777507069858,0.8655216586938049,0.8018515815076026,0.7728609741380581,0.7278106931445327,0.6973984934770039,0.6583462127398453,0.6739879051339799,0.7320620517328882,0.7596341431859338,0.7664926889959293,0.7045710916292208
40669_corral_20_4.csv.gz,0.9282075261258375,0.9012689299683372,0.9190865503832828,0.9277149431301198,0.9297540007384238,0.8746923263880555,0.8357565944845934,0.7945834262939566,0.7672439551167998,0.7304029058645597,0.9290713104410253,0.9265349600840125,0.8863875126201706,0.7781001759417145,0.9228653111033744
40669_corral_20_5.csv.gz,0.9390034583598396,0.9211054558023761,0.9321404019178466,0.9357123171801072,0.9414483791371793,0.8615451057002171,0.8122111811685653,0.7660631082861671,0.7333203109026685,0.7004632079883762,0.940013827602186,0.9387683977087099,0.8879046500391883,0.8240802220444371,0.9214878948829498
40669_corral_20_6.csv.gz,0.8524549668964228,0.7913588467426336,0.8156417938978753,0.8423577410181261,0.8471792322888558,0.796136252595266,0.7686505764321041,0.7252058327371406,0.6985300333121799,0.6599355228534872,0.6857112678380546,0.7373968593540399,0.7939083033941684,0.7708120673536294,0.6935214941636433
40669_corral_20_7.csv.gz,0.9419750659874603,0.9113340606528619,0.9289124523561445,0.9421101066056266,0.9411257579838898,0.8672039363626157,0.8287208410429906,0.794976884197853,0.7566862718620782,0.7233713040191835,0.9313210726434421,0.9274759018286417,0.878951490021789,0.6501639320641134,0.904586812291218
40669_corral_20_8.csv.gz,0.9130840827830753,0.8834160695272223,0.8989722790255322,0.9138705474783557,0.9132182813582344,0.8553536439876924,0.8094836970961775,0.7727497409245173,0.7461831264485888,0.7111074190795934,0.9218230880757545,0.9155998888714464,0.8609081883013343,0.8848128570099034,0.9007635399221924
40669_corral_20_9.csv.gz,0.9342973676800728,0.8994164824632047,0.9237363495563621,0.9320666431613787,0.9331176824745779,0.8708091063481443,0.8376392345362298,0.8008263217322269,0.7656607421151473,0.7308289683504766,0.9165086248671355,0.9150297068496918,0.8877985126472945,0.657451399445754,0.8829757283109043
